ID;VL_FATU;VL_SLDO;DT_ABRT;DS_CNAE;DT_REFE
CNPJ_07770;2263591;-91412;15/08/2015;Atividades hospitalares;31/05/2025
CNPJ_07771;291602;8830;14/06/2021;Montagem industrial;31/05/2025
CNPJ_07772;124032;-1873;12/02/2023;Construção de barragens;31/05/2025
CNPJ_07773;446442;-8121;24/07/2017;Televisão aberta;31/05/2025
CNPJ_07774;2689217;178548;26/07/2020;Comércio atacadista de alimentos;31/05/2025
CNPJ_07775;131997;-3077;14/07/2019;Fabricação de automóveis;31/05/2025
CNPJ_07776;194203;-10585;12/07/2023;Serviços de tecnologia da informação;31/05/2025
CNPJ_07777;29096190;1036129;27/11/2008;Comércio atacadista de alimentos;31/05/2025
CNPJ_07778;1934841;-148518;07/03/2016;Geração de energia elétrica;31/05/2025
CNPJ_07779;2867712;-104626;23/07/2021;Fabricação de caminhões e ônibus;31/05/2025
CNPJ_07780;174324;6219;30/12/2023;Construção de edifícios;31/05/2025
CNPJ_07781;13957949;842670;06/09/2012;Geração de energia elétrica;31/05/2025
CNPJ_07782;177491;-4412;28/10/2021;Fabricação de papel;31/05/2025
CNPJ_07783;92342;-709;04/12/2021;Comércio atacadista de tecidos;31/05/2025
CNPJ_07784;1002416;63887;25/12/2021;Fabricação de produtos químicos;31/05/2025
CNPJ_07785;145874;-9785;23/10/2021;Produção cinematográfica;31/05/2025
CNPJ_07786;2959620;-176658;23/04/2020;Comércio atacadista de medicamentos;31/05/2025
CNPJ_07787;893602;11482;19/03/2015;Atividades hospitalares;31/05/2025
CNPJ_07788;255172;-14789;28/03/2021;Obras de infraestrutura elétrica;31/05/2025
CNPJ_07789;147846;-9197;30/04/2023;Armazenamento geral;31/05/2025
CNPJ_07790;285021;-27079;19/02/2020;Correios e entregas expressas;31/05/2025
CNPJ_07791;1832830;9472;07/05/2019;Administração pública;31/05/2025
CNPJ_07792;2098661;-37863;22/05/2021;Televisão aberta;31/05/2025
CNPJ_07793;595731;19061;20/07/2017;Defesa nacional;31/05/2025
CNPJ_07794;182719;10910;05/01/2021;Hotéis e pousadas;31/05/2025
CNPJ_07795;455760;25607;04/04/2014;Comércio atacadista de medicamentos;31/05/2025
CNPJ_07796;11617602;-445646;01/10/2017;Transporte rodoviário de carga;31/05/2025
CNPJ_07797;238316;-17272;09/08/2021;Atividades de bancos múltiplos;31/05/2025
CNPJ_07798;13780025;-540592;31/05/2017;Fabricação de móveis;31/05/2025
CNPJ_07799;1474986;90312;06/04/2022;Telecomunicações sem fio;31/05/2025
CNPJ_07800;1694244;49338;14/09/2016;Educação superior;31/05/2025
CNPJ_07801;50706;-2751;27/05/2021;Fabricação de móveis;31/05/2025
CNPJ_07802;287979;3159;02/04/2019;Comércio atacadista de bebidas;31/05/2025
CNPJ_07803;1211885;-56931;05/05/2017;Comércio atacadista de alimentos;31/05/2025
CNPJ_07804;2569403;-108429;22/04/2018;Cultivo de milho;31/05/2025
CNPJ_07805;104589213;-8889131;02/02/2015;Produção cinematográfica;31/05/2025
CNPJ_07806;648412;18254;31/05/2020;Restaurantes e similares;31/05/2025
CNPJ_07807;2377303;172693;25/12/2018;Serviços de tecnologia da informação;31/05/2025
CNPJ_07808;710825;-21440;30/11/2019;Transporte rodoviário de carga;31/05/2025
CNPJ_07809;1966646;-150097;01/12/2014;Geração de energia elétrica;31/05/2025
CNPJ_07810;2439854;102895;21/06/2019;Seguros de vida;31/05/2025
CNPJ_07811;1880573;-129611;29/04/2019;Telecomunicações sem fio;31/05/2025
CNPJ_07812;277319;-7422;24/01/2022;Telecomunicações sem fio;31/05/2025
CNPJ_07813;80872;-10345;02/05/2019;Cultivo de soja;31/05/2025
CNPJ_07814;1895616;25701;14/01/2019;Educação superior;31/05/2025
CNPJ_07815;17384714;-1304503;23/04/2021;Construção de barragens;31/05/2025
CNPJ_07816;2508801;261420;30/04/2020;Cultivo de arroz;31/05/2025
CNPJ_07817;1056073;-70354;20/08/2018;Cultivo de arroz;31/05/2025
CNPJ_07818;296349;-26059;16/12/2022;Comércio varejista de combustíveis;31/05/2025
CNPJ_07819;2317619;-173333;06/09/2020;Planos de saúde;31/05/2025
CNPJ_07820;223446;-2531;07/04/2023;Defesa nacional;31/05/2025
CNPJ_07821;200932;4878;14/06/2021;Restaurantes e similares;31/05/2025
CNPJ_07822;1028490;126686;09/08/2015;Distribuição de energia elétrica;31/05/2025
CNPJ_07823;25595254;-1703313;28/11/2018;Transporte rodoviário de carga;31/05/2025
CNPJ_07824;2657737;214585;15/03/2018;Comércio atacadista de alimentos;31/05/2025
CNPJ_07825;5862627;-480140;07/05/2015;Obras de infraestrutura elétrica;31/05/2025
CNPJ_07826;2371620;-43950;16/07/2017;Fabricação de caminhões e ônibus;31/05/2025
CNPJ_07827;1362694;98516;31/07/2022;Fabricação de automóveis;31/05/2025
CNPJ_07828;13699568;1841069;25/08/2003;Fabricação de automóveis;31/05/2025
CNPJ_07829;1701259;-37325;06/05/2022;Correios e entregas expressas;31/05/2025
CNPJ_07830;173863;-23460;01/04/2021;Produção de ferro-gusa;31/05/2025
CNPJ_07831;2865322;223739;30/10/2017;Fabricação de produtos químicos;31/05/2025
CNPJ_07832;1875874;-51860;02/08/2014;Correios e entregas expressas;31/05/2025
CNPJ_07833;33801403;-2739949;06/09/1994;Serviços de tecnologia da informação;31/05/2025
CNPJ_07834;225564;8112;16/12/2021;Cultivo de trigo;31/05/2025
CNPJ_07835;77889;-3006;13/12/2019;Transporte ferroviário de carga;31/05/2025
CNPJ_07836;1628956;-20699;01/01/2021;Administração pública;31/05/2025
CNPJ_07837;191471943;14046056;19/08/2007;Produção de alumínio;31/05/2025
CNPJ_07838;16188069;6575;03/10/2018;Fabricação de produtos químicos;31/05/2025
CNPJ_07839;2594856;177920;26/02/2021;Atividades hospitalares;31/05/2025
CNPJ_07840;85776;5964;01/04/2023;Construção de edifícios;31/05/2025
CNPJ_07841;27573655;2428528;27/01/2008;Geração de energia elétrica;31/05/2025
CNPJ_07842;26300340;2255045;01/10/2009;Padaria e confeitaria;31/05/2025
CNPJ_07843;1300328;-3361;05/02/2018;Educação superior;31/05/2025
CNPJ_07844;28410342;468699;27/04/2016;Comércio atacadista de calçados;31/05/2025
CNPJ_07845;14530451;549747;22/06/2009;Construção de barragens;31/05/2025
CNPJ_07846;77490412;5640709;27/02/2014;Fabricação de caminhões e ônibus;31/05/2025
CNPJ_07847;2190511;31005;01/04/2014;Atividades hospitalares;31/05/2025
CNPJ_07848;1609897;-7633;23/02/2022;Telecomunicações sem fio;31/05/2025
CNPJ_07849;1934453;72556;12/10/2016;Montagem industrial;31/05/2025
CNPJ_07850;242639;-2496;24/02/2022;Defesa nacional;31/05/2025
CNPJ_07851;111147199;-10552164;02/07/1998;Planos de saúde;31/05/2025
CNPJ_07852;2618212;-93754;15/10/2020;Extração de minério de ferro;31/05/2025
CNPJ_07853;2839871;174467;26/12/2014;Fabricação de automóveis;31/05/2025
CNPJ_07854;95224;2691;30/12/2023;Comércio atacadista de tecidos;31/05/2025
CNPJ_07855;2426256;50578;17/12/2021;Cultivo de arroz;31/05/2025
CNPJ_07856;8444697;506303;09/06/2002;Atividades de bancos múltiplos;31/05/2025
CNPJ_07857;1978007;-36491;25/04/2015;Produção de alumínio;31/05/2025
CNPJ_07858;26138373;-469729;26/09/2021;Distribuição de energia elétrica;31/05/2025
CNPJ_07859;1156742;102620;30/12/2014;Consultoria empresarial;31/05/2025
CNPJ_07860;823097;82902;27/06/2016;Cultivo de arroz;31/05/2025
CNPJ_07861;17312788;30636;09/04/2020;Restaurantes e similares;31/05/2025
CNPJ_07862;2177445;67449;19/05/2018;Cultivo de soja;31/05/2025
CNPJ_07863;1159884;-37107;06/03/2022;Serviços de tecnologia da informação;31/05/2025
CNPJ_07864;2331597;138356;01/06/2019;Administração pública;31/05/2025
CNPJ_07865;18672769;-286634;18/01/2012;Produção cinematográfica;31/05/2025
CNPJ_07866;1481739;-11228;27/07/2016;Fabricação de móveis;31/05/2025
CNPJ_07867;8841811;-921070;16/04/2007;Construção de edifícios;31/05/2025
CNPJ_07868;252499;9644;29/06/2023;Fabricação de produtos químicos;31/05/2025
CNPJ_07869;2372240;182575;23/07/2019;Cultivo de arroz;31/05/2025
CNPJ_07870;608449;88558;22/09/2019;Geração de energia elétrica;31/05/2025
CNPJ_07871;250727;-20395;14/05/2022;Armazenamento geral;31/05/2025
CNPJ_07872;2925964;135799;13/03/2020;Construção de edifícios;31/05/2025
CNPJ_07873;72599;-4633;12/10/2019;Hotéis e pousadas;31/05/2025
CNPJ_07874;1981764;-185465;15/04/2016;Transporte rodoviário de carga;31/05/2025
CNPJ_07875;186179;-26665;04/10/2019;Transporte rodoviário de carga;31/05/2025
CNPJ_07876;274146;17765;26/07/2019;Comércio atacadista de medicamentos;31/05/2025
CNPJ_07877;2066452;64364;10/10/2017;Comércio atacadista de tecidos;31/05/2025
CNPJ_07878;1873804;130835;13/09/2019;Consultoria empresarial;31/05/2025
CNPJ_07879;99686462;4800777;13/11/2000;Fabricação de produtos químicos;31/05/2025
CNPJ_07880;618267;-31421;21/02/2019;Comércio atacadista de tecidos;31/05/2025
CNPJ_07881;1924624;42086;25/08/2014;Televisão aberta;31/05/2025
CNPJ_07882;291178;26759;12/06/2023;Atividades hospitalares;31/05/2025
CNPJ_07883;48370076;240382;03/02/2011;Obras de infraestrutura elétrica;31/05/2025
CNPJ_07884;991501;88610;02/07/2018;Construção de rodovias;31/05/2025
CNPJ_07885;22236721;1199295;04/03/2016;Fabricação de automóveis;31/05/2025
CNPJ_07886;462543;26152;02/07/2015;Telecomunicações sem fio;31/05/2025
CNPJ_07887;2818149;-130741;07/03/2021;Atividades hospitalares;31/05/2025
CNPJ_07888;6781833;231673;06/05/2005;Cultivo de trigo;31/05/2025
CNPJ_07889;26605221;-485261;02/09/2021;Armazenamento geral;31/05/2025
CNPJ_07890;285284;-7717;13/04/2019;Correios e entregas expressas;31/05/2025
CNPJ_07891;1942016;90543;23/10/2019;Seguros de vida;31/05/2025
CNPJ_07892;1640143;-13700;20/02/2021;Hotéis e pousadas;31/05/2025
CNPJ_07893;396466;-45351;01/04/2018;Fabricação de móveis;31/05/2025
CNPJ_07894;217199;-17966;23/06/2021;Cultivo de arroz;31/05/2025
CNPJ_07895;172395;-12101;25/05/2022;Produção cinematográfica;31/05/2025
CNPJ_07896;234314;28922;26/12/2021;Cultivo de soja;31/05/2025
CNPJ_07897;94415260;-300405;12/05/1997;Produção cinematográfica;31/05/2025
CNPJ_07898;25516189;-377366;06/08/2020;Comércio varejista de alimentos;31/05/2025
CNPJ_07899;581516;-28552;18/01/2018;Padaria e confeitaria;31/05/2025
CNPJ_07900;199733;-15950;26/05/2019;Produção cinematográfica;31/05/2025
CNPJ_07901;65880399;-5633985;14/01/2008;Padaria e confeitaria;31/05/2025
CNPJ_07902;144456;11969;06/09/2022;Construção de barragens;31/05/2025
CNPJ_07903;3578675;-318319;08/12/2002;Fabricação de produtos químicos;31/05/2025
CNPJ_07904;15632165;1054965;17/01/2015;Educação superior;31/05/2025
CNPJ_07905;950205;-37075;04/03/2019;Correios e entregas expressas;31/05/2025
CNPJ_07906;2067579;30264;20/08/2020;Montagem industrial;31/05/2025
CNPJ_07907;90021;-5672;20/02/2023;Transporte ferroviário de carga;31/05/2025
CNPJ_07908;17630811;-86481;09/11/2012;Obras de infraestrutura elétrica;31/05/2025
CNPJ_07909;187790236;-11427378;23/09/2006;Comércio atacadista de medicamentos;31/05/2025
CNPJ_07910;2510909;160902;24/03/2019;Comércio atacadista de tecidos;31/05/2025
CNPJ_07911;51514;699;18/06/2021;Distribuição de energia elétrica;31/05/2025
CNPJ_07912;727842;44476;19/07/2019;Montagem industrial;31/05/2025
CNPJ_07913;93472;-7284;18/05/2023;Extração de petróleo e gás natural;31/05/2025
CNPJ_07914;84074;3957;15/11/2020;Serviços de tecnologia da informação;31/05/2025
CNPJ_07915;65511;-1127;25/06/2019;Padaria e confeitaria;31/05/2025
CNPJ_07916;1962713;-112923;23/04/2022;Defesa nacional;31/05/2025
CNPJ_07917;1266825;17550;13/02/2020;Comércio atacadista de alimentos;31/05/2025
CNPJ_07918;68441352;1868723;03/02/2013;Televisão por assinatura;31/05/2025
CNPJ_07919;142068;-2449;01/07/2019;Televisão por assinatura;31/05/2025
CNPJ_07920;83343143;-79796;14/10/2005;Extração de minério de ferro;31/05/2025
CNPJ_07921;2788971;356331;25/01/2016;Extração de petróleo e gás natural;31/05/2025
CNPJ_07922;910105;-5976;08/05/2020;Planos de saúde;31/05/2025
CNPJ_07923;1164163;103358;30/09/2016;Padaria e confeitaria;31/05/2025
CNPJ_07924;101369881;1499898;02/01/1999;Armazenamento geral;31/05/2025
CNPJ_07925;2048780;194587;01/03/2020;Consultoria empresarial;31/05/2025
CNPJ_07926;1303734;27796;02/07/2020;Comércio atacadista de calçados;31/05/2025
CNPJ_07927;29462015;679978;06/02/2013;Comércio atacadista de calçados;31/05/2025
CNPJ_07928;798197;75460;24/01/2014;Montagem industrial;31/05/2025
CNPJ_07929;2340418;-23702;11/08/2015;Montagem industrial;31/05/2025
CNPJ_07930;19816467;-70288;22/09/2002;Produção cinematográfica;31/05/2025
CNPJ_07931;1326394;51835;13/01/2014;Televisão aberta;31/05/2025
CNPJ_07932;48624016;-2846463;13/06/2007;Extração de minério de ferro;31/05/2025
CNPJ_07933;1576747;-157473;30/05/2014;Saneamento básico;31/05/2025
CNPJ_07934;1175089;-47102;28/08/2021;Serviços de tecnologia da informação;31/05/2025
CNPJ_07935;2960470;238857;12/04/2021;Atividades hospitalares;31/05/2025
CNPJ_07936;82287;3651;10/08/2022;Atividades hospitalares;31/05/2025
CNPJ_07937;149201;-1112;16/08/2020;Comércio atacadista de alimentos;31/05/2025
CNPJ_07938;257583;4221;28/12/2023;Saneamento básico;31/05/2025
CNPJ_07939;69455;3515;28/02/2022;Fabricação de produtos químicos;31/05/2025
CNPJ_07940;1320342;-102586;02/06/2021;Planos de saúde;31/05/2025
CNPJ_07941;2627283;-239302;03/09/2018;Cultivo de arroz;31/05/2025
CNPJ_07942;83684;7507;13/05/2023;Televisão por assinatura;31/05/2025
CNPJ_07943;171957328;-5239622;15/01/1997;Extração de petróleo e gás natural;31/05/2025
CNPJ_07944;255490;1662;13/01/2022;Construção de rodovias;31/05/2025
CNPJ_07945;174864;-9810;05/03/2020;Produção de alumínio;31/05/2025
CNPJ_07946;1247085;49083;15/03/2018;Engenharia civil;31/05/2025
CNPJ_07947;855339;-17802;16/06/2022;Comércio varejista de alimentos;31/05/2025
CNPJ_07948;195343;-26808;19/03/2020;Construção de barragens;31/05/2025
CNPJ_07949;813625;25727;22/01/2020;Transporte ferroviário de carga;31/05/2025
CNPJ_07950;130816965;-6195938;28/04/2006;Comércio varejista de alimentos;31/05/2025
CNPJ_07951;322186;-21512;27/06/2018;Restaurantes e similares;31/05/2025
CNPJ_07952;366309;-7768;13/07/2016;Extração de petróleo e gás natural;31/05/2025
CNPJ_07953;130135;-2458;09/09/2021;Cultivo de soja;31/05/2025
CNPJ_07954;1884570;-96600;21/05/2019;Fabricação de automóveis;31/05/2025
CNPJ_07955;513158;3321;21/05/2021;Transporte ferroviário de carga;31/05/2025
CNPJ_07956;233745;-16540;03/06/2019;Fabricação de móveis;31/05/2025
CNPJ_07957;2974930;240591;29/01/2018;Extração de petróleo e gás natural;31/05/2025
CNPJ_07958;162910;6903;10/07/2020;Obras de infraestrutura elétrica;31/05/2025
CNPJ_07959;612418;85526;23/02/2016;Fabricação de móveis;31/05/2025
CNPJ_07960;119445;814;24/01/2022;Construção de edifícios;31/05/2025
CNPJ_07961;1536570;92498;25/08/2016;Comércio atacadista de medicamentos;31/05/2025
CNPJ_07962;7603861;437488;01/04/2006;Serviços de tecnologia da informação;31/05/2025
CNPJ_07963;1740233;84640;15/01/2018;Comércio atacadista de medicamentos;31/05/2025
CNPJ_07964;154460;-1617;07/03/2021;Administração pública;31/05/2025
CNPJ_07965;23840675;-338355;01/06/2006;Restaurantes e similares;31/05/2025
CNPJ_07966;776506;-17432;01/05/2015;Hotéis e pousadas;31/05/2025
CNPJ_07967;2364337;-56867;13/07/2018;Defesa nacional;31/05/2025
CNPJ_07968;67964;4008;24/07/2020;Comércio atacadista de tecidos;31/05/2025
CNPJ_07969;2514929;19286;26/04/2016;Construção de rodovias;31/05/2025
CNPJ_07970;70108;7671;14/04/2023;Engenharia civil;31/05/2025
CNPJ_07971;252702;1014;09/12/2021;Atividades hospitalares;31/05/2025
CNPJ_07972;103162114;-512377;18/09/2001;Consultoria empresarial;31/05/2025
CNPJ_07973;88663;263;22/05/2020;Padaria e confeitaria;31/05/2025
CNPJ_07974;294191;-35535;18/04/2023;Construção de rodovias;31/05/2025
CNPJ_07975;240121;6871;06/12/2020;Produção de ferro-gusa;31/05/2025
CNPJ_07976;2465766;143301;22/12/2019;Comércio varejista de alimentos;31/05/2025
CNPJ_07977;2252339;69135;07/07/2015;Cultivo de milho;31/05/2025
CNPJ_07978;2622244;205931;28/03/2021;Cultivo de arroz;31/05/2025
CNPJ_07979;189924173;-17687354;29/04/2011;Obras de infraestrutura elétrica;31/05/2025
CNPJ_07980;1971135;82472;24/01/2020;Planos de saúde;31/05/2025
CNPJ_07981;963544;-9915;21/12/2022;Fabricação de produtos químicos;31/05/2025
CNPJ_07982;2058925;130245;09/10/2016;Comércio atacadista de medicamentos;31/05/2025
CNPJ_07983;8288041;-1337;12/07/2004;Armazenamento geral;31/05/2025
CNPJ_07984;2735490;-167699;16/06/2016;Transporte ferroviário de carga;31/05/2025
CNPJ_07985;467956;-33545;07/02/2021;Engenharia civil;31/05/2025
CNPJ_07986;132003;-699;24/12/2019;Construção de barragens;31/05/2025
CNPJ_07987;105621415;5334964;05/11/2002;Fabricação de caminhões e ônibus;31/05/2025
CNPJ_07988;2841634;-88544;13/11/2020;Cultivo de arroz;31/05/2025
CNPJ_07989;184559;-751;10/09/2020;Fabricação de papel;31/05/2025
CNPJ_07990;2024151;-78250;23/05/2022;Hotéis e pousadas;31/05/2025
CNPJ_07991;177000;12301;23/02/2021;Administração pública;31/05/2025
CNPJ_07992;2643732;129471;02/09/2022;Seguros de vida;31/05/2025
CNPJ_07993;398764;-4120;23/09/2015;Produção cinematográfica;31/05/2025
CNPJ_07994;72350710;-2696337;15/03/2013;Comércio varejista de combustíveis;31/05/2025
CNPJ_07995;236473;20109;16/07/2023;Seguros de vida;31/05/2025
CNPJ_07996;1388900;-99454;18/11/2021;Extração de petróleo e gás natural;31/05/2025
CNPJ_07997;195964;-21516;16/02/2020;Saneamento básico;31/05/2025
CNPJ_07998;197020;4260;28/05/2020;Fabricação de móveis;31/05/2025
CNPJ_07999;868956;-16652;20/04/2020;Construção de rodovias;31/05/2025
CNPJ_08000;166372;15102;03/05/2021;Transporte ferroviário de carga;31/05/2025
CNPJ_08001;11547998;-56354;16/04/2007;Administração pública;31/05/2025
CNPJ_08002;52825280;-1815303;22/02/2009;Engenharia civil;31/05/2025
CNPJ_08003;197666;-1723;30/10/2020;Consultoria empresarial;31/05/2025
CNPJ_08004;173611;2488;11/04/2020;Produção de alumínio;31/05/2025
CNPJ_08005;1953420;176307;30/05/2014;Cultivo de arroz;31/05/2025
CNPJ_08006;203615;-19406;17/02/2020;Consultoria empresarial;31/05/2025
CNPJ_08007;18248758;276564;11/08/2001;Saneamento básico;31/05/2025
CNPJ_08008;157145;5899;15/09/2020;Defesa nacional;31/05/2025
CNPJ_08009;176947;11980;06/11/2023;Construção de rodovias;31/05/2025
CNPJ_08010;218831;-14034;16/02/2020;Construção de barragens;31/05/2025
CNPJ_08011;545833;26613;25/05/2017;Hotéis e pousadas;31/05/2025
CNPJ_08012;1303520;127801;09/04/2018;Fabricação de móveis;31/05/2025
CNPJ_08013;100639;3809;29/08/2020;Fabricação de caminhões e ônibus;31/05/2025
CNPJ_08014;75868662;2595199;13/10/1998;Comércio atacadista de calçados;31/05/2025
CNPJ_08015;9946589;-1187039;22/11/2012;Montagem industrial;31/05/2025
CNPJ_08016;1371700;63574;08/10/2016;Padaria e confeitaria;31/05/2025
CNPJ_08017;229472;4734;17/12/2021;Fabricação de automóveis;31/05/2025
CNPJ_08018;887926;59252;26/07/2022;Geração de energia elétrica;31/05/2025
CNPJ_08019;86971;4867;30/05/2020;Comércio atacadista de alimentos;31/05/2025
CNPJ_08020;1156591;-4945;18/07/2020;Construção de rodovias;31/05/2025
CNPJ_08021;240544;-12174;31/03/2021;Construção de edifícios;31/05/2025
CNPJ_08022;138488;-4667;07/09/2023;Transporte ferroviário de carga;31/05/2025
CNPJ_08023;2754090;304807;15/07/2016;Atividades de bancos múltiplos;31/05/2025
CNPJ_08024;1901716;164925;26/07/2017;Fabricação de papel;31/05/2025
CNPJ_08025;166436;24391;02/12/2022;Transporte rodoviário de carga;31/05/2025
CNPJ_08026;5151448;385855;14/12/2014;Transporte ferroviário de carga;31/05/2025
CNPJ_08027;66565;4596;14/08/2019;Hotéis e pousadas;31/05/2025
CNPJ_08028;3977340;33636;04/02/2017;Cultivo de soja;31/05/2025
CNPJ_08029;198333;-8111;12/04/2021;Saneamento básico;31/05/2025
CNPJ_08030;461978;4997;27/06/2014;Correios e entregas expressas;31/05/2025
CNPJ_08031;6374014;-46116;09/08/2006;Cultivo de trigo;31/05/2025
CNPJ_08032;1985915;-169457;29/06/2015;Transporte ferroviário de carga;31/05/2025
CNPJ_08033;1520345;106324;15/08/2018;Comércio atacadista de calçados;31/05/2025
CNPJ_08034;1939702;-76307;13/08/2015;Comércio varejista de alimentos;31/05/2025
CNPJ_08035;2111661;134993;19/03/2016;Comércio atacadista de tecidos;31/05/2025
CNPJ_08036;821893;8337;18/10/2018;Transporte rodoviário de carga;31/05/2025
